event_id,event_ts,user_id,event_type,session_id,page,button_id,platform
evt_eebb187528e44773b2,2026-01-30T00:32:22Z,3a139544-a298-4334-8458-c28d531a2539,button_click,s_f1e9202082ee,,send_cta,android
evt_2c860b73a6fd49b1ad,2026-01-06T19:41:15Z,e8caa01a-e1d7-4eee-ad14-4ac09b45ae76,page_view,s_02903ad5809b,/home,,android
evt_2aae460b5696481c9b,2026-01-16T22:52:08Z,6c44820a-a74d-4b6d-ae5b-2a65e30cc5de,login,s_de030e401337,,,android
evt_cfdb8c042f414f268e,2026-01-20T21:01:28Z,f9058b92-8fdc-4929-984e-a1e222abd476,login,s_4db351d8d822,,,android
evt_6065ec884c3c45cba3,2026-01-16T01:23:05Z,312f7669-1e3b-4ecf-9792-b7fc61067ca3,page_view,s_f942b5334049,/home,,ios
evt_f098007d0786460299,2026-01-18T19:20:40Z,3192262c-5dec-45c1-828b-7522459e5e4f,page_view,s_bd5a93235239,/settings,,android
evt_4f0c72ada3294f6eb5,2026-01-09T03:17:19Z,0b417147-41d4-452c-a091-1f2753c78bd8,button_click,s_0b008b1bbaf1,,,android
evt_fa8abaa7e1484d1589,2026-01-29T22:59:04Z,89d91848-405f-4262-8c41-f14f9ff2e340,page_view,s_f898fd07cc35,/p2p/confirm,,ios
evt_85e2f1f934904f9faf,2026-01-08T09:05:53Z,06bb1bed-4e4c-4c38-bf30-6a3a62e06f90,p2p_confirm,s_a1c13a84eb06,/home,cancel_cta,ios
evt_c7a7a31482f24d53a0,2026-01-20T14:25:23Z,acb90666-1836-4f8e-ba90-7ad33d1772aa,page_view,s_85be190c786f,/settings,,android
evt_d4cdb76cc0b34635b2,2026-01-06T03:19:42Z,e961c6cb-82c2-4c4e-b474-038c36e2bce5,button_click,s_748fb3c1c4d9,,,android
evt_6e516e8fbf8e4866b9,2026-01-23T04:45:23Z,ab129b4e-b946-4605-ba6f-55e6ef22c5ef,page_view,s_c02d0735cb3f,/home,,ios
evt_c76171cf61ab4d6ebd,2026-01-24T21:41:19Z,7dbd0ca1-4481-4ed5-9d83-0db5c36d877b,button_click,s_5ecbce0fa6a2,,send_cta,android
evt_bc158998c11a4169a3,2026-01-13T23:50:36Z,c703279e-433a-4357-aa14-29970a08ba9c,page_view,s_bbac2db7da5c,/wallet,,ios
evt_66d85c058f664f9d89,2026-01-25T20:50:13Z,1f309523-31a2-4365-860d-f4df3bf89c3d,page_view,s_c153848022b0,/home,,ios
evt_6b7571c16481474297,2026-01-08T21:38:31Z,56781e89-4bde-458b-ab4b-d48ad735fa0d,login,s_7220bad887c9,,,android
evt_312cbb50bfc8403f86,2026-01-16T03:38:45Z,5fb8a1ef-68ae-44b8-8140-1373751a0fa3,login,s_0efefe4e324e,,,android
evt_c6a9b38ca0d44c73b8,2026-01-26T00:26:58Z,9a841a1c-b3a5-486a-906e-768d1594363e,page_view,s_c6bc32b06d88,/activity,,android
evt_441f51470a994275ad,2026-01-28T05:13:39Z,8123d765-db8c-410f-bde5-72bb09bd9960,page_view,s_a4c10a15dcb9,/p2p/confirm,,android
evt_8dd7f0be06a24d7bbc,2026-01-19T09:02:39Z,1df99acf-87a4-46ce-ad31-9e9996492a37,login,s_3f3492d5d0cc,,,android
evt_44ac37b904f64981b8,2026-01-25T10:10:48Z,ab3747fb-c9ae-4a39-85a8-0d157af596ec,page_view,s_bcd5d70ee1c5,/activity,,web
evt_5714fd64b70f47419b,2026-01-25T17:57:16Z,5f1f3e17-2fba-4c76-87b9-34d3a5975f76,p2p_initiate,s_1ff93124fca4,/settings,request_cta,android
evt_36f70917aca545978a,2026-01-13T04:27:59Z,8add81de-9041-4833-9271-5632d6838519,page_view,s_909ccacdd8fa,/home,,android
evt_0ac4f82bb3334201b5,2026-01-30T17:34:00Z,08da47fd-ea0a-4759-ba8f-af436c2ada16,button_click,s_bf2c5916a714,,send_cta,android
evt_5bffa660a3eb46538c,2026-01-31T22:04:32Z,bafad167-c6aa-4e5d-8ee7-dc8b1588d150,page_view,s_9b4c3cfbca38,/settings,,android
evt_9a02c9da32fe43a78f,2026-01-29T19:25:17Z,d5dcd20a-d93f-4a25-a9b0-229d1007cf04,page_view,s_74a48244c4c7,/home,,ios
evt_204a7bb7ade846e6b3,2026-01-01T00:21:27Z,c337e291-0e3b-45aa-a0d1-b62e1b032268,page_view,s_544cd56d2745,/p2p,,android
evt_b5be903474fd4ced94,2026-01-02T17:54:04Z,2048d5be-a670-42c4-9399-928f08637afb,page_view,s_4eacb01a8824,/settings,,ios
evt_37d060bb575940a988,2026-01-19T12:21:22Z,ba76cccc-535c-4ef5-86a1-2b8b468f39ba,page_view,s_c5b4a4599b82,/settings,,ios
evt_215ee02b69ca43519e,2026-01-06T00:18:26Z,a03ccac9-5550-405a-8436-87a4c3cf788f,button_click,s_da740fed3750,,cancel_cta,android
evt_df654e127d834ec5b9,2026-01-20T17:52:47Z,9595b99a-e3f7-499a-8453-27124de2f2e7,button_click,s_48b3a94ee020,,,android
evt_760ef3b1f19f4039a1,2026-01-27T20:31:42Z,3c0c998e-d525-48a4-97bd-568588113d6b,page_view,s_56b791568cf5,/home,,android
evt_1bf071f24fb04052af,2026-01-08T10:34:03Z,42f8799a-3aff-4c45-bab0-250b59924572,page_view,s_2c8114b18088,/wallet,,ios
evt_38ccc1967be3485baa,2026-01-24T09:27:54Z,06c7386a-a39c-4aed-bdaa-805b85015e40,page_view,s_bffce46eb4fd,/wallet,,ios
evt_0ca31c4538bb4094b0,2026-01-18T08:24:14Z,01750575-1484-4bd5-8575-e4557cad53e8,page_view,s_5c6c67c5266c,/p2p/send,,android
evt_b35b4767cdde4d38a2,2026-01-03T13:21:21Z,b08857c6-0f80-4c1d-a800-a0cf05ab0df8,page_view,s_96a32dff6ec9,/p2p,,web
evt_f2b5dd02ebc44cebb9,2026-01-08T06:39:34Z,478b7e6d-a340-4ca0-a40b-330f44f7aab9,login,s_c038a48ae4df,,,android
evt_7160204681b44a7fa1,2026-01-06T16:24:44Z,9cd5c6f9-bf87-4f3e-9de9-f0cce78f98a5,page_view,s_babe4d1c9ceb,/p2p,,android
evt_87df9f6405f8495f91,2026-01-18T18:11:16Z,a212103b-fc10-432f-956e-6674230ecc56,button_click,s_2a6dfdf2f38d,,,ios
evt_65eb1551c62b4526ac,2026-01-21T22:48:15Z,b53aada7-0c54-4e31-846b-4112519b4315,page_view,s_39c54f530d1e,/wallet,,ios
evt_99596f0610ac4b9ba1,2026-01-12T20:48:25Z,edc0d772-8352-43e7-a8b1-1541c459d724,page_view,s_7410a4b2f0a4,/home,,ios
evt_d89b9af472544790b1,2026-01-11T20:30:18Z,cd1f1904-e690-4209-9f4a-37bebb9c58e0,page_view,s_29e74a2a3b36,/p2p/confirm,,ios
evt_ddb67e349329466e9b,2026-01-09T19:49:21Z,d543e545-b760-4c62-a963-d8c66b6cf1dd,page_view,s_a2edbdca22f9,/p2p,,ios
evt_7f2c501e4d71440e96,2026-01-13T06:48:23Z,136f9440-a048-457c-95b9-18d1136fbb7c,page_view,s_f430a1e558c2,/activity,,ios
evt_68574d8f1524486ca3,2026-01-15T08:35:23Z,c488b7c1-162c-489c-9c6d-6c3c9708d827,button_click,s_41c070bccb03,,send_cta,android
evt_ef0e2b3041514e7bbf,2026-01-02T02:29:50Z,c874336c-ec02-4de6-8b87-a9020517aff9,page_view,s_87e9554d9986,/settings,,web
evt_597c01dd65cd464896,2026-01-07T13:06:11Z,3b3d729a-7288-4383-a273-f269a6127571,button_click,s_36173b539bf4,,send_cta,ios
evt_92d6b0c2dfb04d8b88,2026-01-01T10:47:30Z,c488b7c1-162c-489c-9c6d-6c3c9708d827,button_click,s_90d6f968e4d3,,,android
evt_64774dd91e3a4935b4,2026-01-01T14:57:45Z,82aba6fb-f044-4a4f-8bdd-b41f209b45d8,button_click,s_b3940ab52743,,send_cta,web
evt_480e97c1e16e4ed0bf,2026-01-15T04:17:18Z,fc31b4b9-2525-47c3-9a2c-888640ed0c14,button_click,s_0748f87bfb6e,,send_cta,android
evt_b87aae1385ba4ad083,2026-01-05T13:35:03Z,2014fb12-2ac8-4f1c-b863-d00d153de0d3,login,s_b90710f2714c,,,ios
evt_c46914761f494fc090,2026-01-21T01:36:41Z,8123d765-db8c-410f-bde5-72bb09bd9960,page_view,s_4f026364e099,/activity,,android
evt_bd539b24bcac4864bf,2026-01-29T02:14:46Z,1146524b-602c-41de-a8e6-15adde9e1c03,button_click,s_4a457f7c40c2,,,android
evt_26fc38c1e8ff4c4a99,2026-01-15T17:28:54Z,d460351d-06ae-4248-9016-c652d0045dd2,page_view,s_41e4a603c7c3,/p2p,,ios
evt_8b5f2c6c497a4d4489,2026-01-02T00:35:13Z,024e7fbb-29b1-4e2d-b2ae-bf0c162c7bd2,page_view,s_3230649a41a3,/home,,android
evt_b98d4238ef4c42eea9,2026-01-03T04:32:20Z,c1439751-854c-4c6e-8ddd-02cb04d308dd,button_click,s_a324b4915cfd,,,ios
evt_85583f129c474543b6,2026-01-07T18:46:56Z,67f05b0b-ab77-4728-8263-04ebb1ccb900,page_view,s_660cbb00f381,/settings,,android
evt_a6afa45ea5f54252ab,2026-01-15T19:41:44Z,d6e721b3-d6e5-4418-b62a-376583ca17b9,page_view,s_85fd743441d9,/wallet,,android
evt_bcba54f8501d496480,2026-01-30T19:05:12Z,5fb8a1ef-68ae-44b8-8140-1373751a0fa3,login,s_5b4aaf96c28d,,,ios
evt_37a140da3b954a08a4,2026-01-07T03:15:27Z,0f55a4af-c2ca-4ae6-9843-a44413c4ae7c,page_view,s_a239c61b58a8,/settings,,ios
evt_18fb6f3aeb994607af,2026-01-06T13:37:58Z,a30eb89e-1d67-4e4e-bb4c-cd60bf824a07,page_view,s_c383eb3d1721,/wallet,,ios
evt_fbcd27f62bfa4eb69b,2026-01-30T12:58:53Z,a4f767dd-9299-4277-82e9-9e2115816cdf,login,s_5758f313e051,,,android
evt_b577eaf049494151bc,2026-01-15T11:29:18Z,ed113286-7124-44a8-a85e-ec7049d06b1a,page_view,s_04d4cd05861f,/p2p/send,,ios
evt_adbe4ec3f4d049d5b6,2026-01-17T22:23:42Z,679b72b1-9df4-424a-8a6c-98f07df4d151,button_click,s_9cd853a65c89,,,ios
evt_39dd392a2d5745a38c,2026-01-31T07:54:30Z,62508f6a-eb2f-44b9-b153-dceeb1d966d3,button_click,s_43764cd01bc1,,,android
evt_a3ec5d4f818b46ff85,2026-01-27T16:17:57Z,05e2c5ee-6c42-4003-b070-ac2d2846d1f8,page_view,s_b784b28f9829,/home,,android
evt_16c1443850e3478e8d,2026-01-27T00:17:46Z,c879afba-02ba-438a-a85a-243c454b51ca,page_view,s_c3625d591302,/home,,android
evt_3c9d854c3c324e33b9,2026-01-16T11:47:55Z,ece3ab2b-a00f-4b1c-ba62-0dc7d1c73203,page_view,s_ec7808910034,/p2p/confirm,,ios
evt_b48f4b64d4ea4020a8,2026-01-10T11:44:30Z,a4bb029f-e2d2-42f9-8b59-30bba453cf8d,button_click,s_2236ef2e9e7a,,confirm_cta,web
evt_a02095086b964e7897,2026-01-30T17:51:13Z,bf7482d9-f27b-47c2-b1ec-1f805f6a8136,page_view,s_d4bc260e6911,/p2p/confirm,,ios
evt_b0a87b1d40b64c8aa1,2026-01-29T19:52:02Z,524ef3bc-a700-4e46-9109-925a55b47000,page_view,s_602f5c2a66f9,/p2p/send,,android
evt_9587f526afd442eb97,2026-01-16T21:41:41Z,a9ec894a-560e-43ed-b203-3fc66bf26568,page_view,s_989f68ac20e9,/p2p/send,,ios
evt_7593941a304e427889,2026-01-01T05:59:03Z,f7296a8b-7263-45e6-990f-dc627409e3e7,button_click,s_72c5d21fbc04,,confirm_cta,android
evt_7a5df7c750ee4849aa,2026-01-25T19:31:37Z,c7b8c0ff-13d2-43f6-b4b7-b6e7468dd842,login,s_99fb98ecf3ad,,,ios
evt_4e98c52bc8da43a4af,2026-01-20T03:13:45Z,3bd66431-4541-4cdd-a5f7-563496abca7b,login,s_7ab32dd39e0a,,,ios
evt_1922734113cd4a21b6,2026-01-28T03:51:45Z,27997b87-b67c-4abb-8e29-13391659a911,login,s_01b7658a4de8,,,android
evt_984076c01a474693ad,2026-01-28T12:19:42Z,c634d8cb-7105-42ae-9aa7-42885033796d,page_view,s_a82afff9ae61,/home,,ios
evt_cacac3a6da824c9da9,2026-01-20T03:26:20Z,3ff6e679-2e5b-48c1-a3fb-144095417f9b,button_click,s_4ea50cef0d47,,,web
evt_b9dbacd2e8af42a881,2026-01-26T23:20:15Z,b51363fa-e896-4c47-9405-40e0a1c8a512,page_view,s_90c11b3d2279,/p2p,,android
evt_0637b88d1f39448f80,2026-01-26T18:37:49Z,3b2631d4-f380-42f1-9303-b9e17af61a39,page_view,s_e147cee54a49,/wallet,,android
evt_16e3bae6ed9e417f94,2026-01-09T03:29:34Z,8bdf6ce8-baab-4942-932d-547abf4c7264,page_view,s_41cf298ae85c,/p2p,,ios
evt_662ec248ba6c4337a6,2026-01-09T23:17:00Z,e6fb619b-f0de-4033-953f-53062a3b57ba,button_click,s_a856adf6908e,,,android
evt_5d4991d8b7c548b980,2026-01-10T04:58:40Z,73722a7c-7ca6-4193-b4e9-aa6c8cf9a125,page_view,s_b1f41763f147,/activity,,android
evt_f00f96385e024b789b,2026-01-05T01:20:20Z,4763f428-0542-4f38-9a51-b73e852671ee,page_view,s_9c31508245ef,/activity,,ios
evt_840f2788136f40e990,2026-01-15T21:58:46Z,cf6cd005-fbe6-4687-a3e1-4341c5cd4b98,button_click,s_40120bf5441f,,,android
evt_ecd268628d7647d18e,2026-01-23T14:49:58Z,e961c6cb-82c2-4c4e-b474-038c36e2bce5,button_click,s_a8042e7d0486,,qr_cta,ios
evt_e25714fa33e24c42b2,2026-01-03T14:39:46Z,89bfde16-32bd-448c-aa14-740081c1c8a3,button_click,s_fe6e16afc43a,,,android
evt_23637553c3f2482892,2026-01-16T17:32:34Z,f83c1b04-3702-4f01-8d1e-ad8af50b0912,page_view,s_3e44f1097d9e,/p2p/send,,ios
evt_c3d5ed6b9ef44e1fbb,2026-01-09T09:22:03Z,008dcef9-4406-4cea-befc-63f297a45ad6,button_click,s_d5e7d3fa9a06,,,web
evt_d89a904391b04282a8,2026-01-15T01:16:21Z,958b8d37-f217-40b5-8a65-205f7dc0c53c,page_view,s_04a8a8b83133,/settings,,ios
evt_656ec8068ae4401283,2026-01-28T00:09:32Z,c182baaf-99c0-438b-8081-c3c5853c0d23,page_view,s_f58a6f470bd7,/wallet,,web
evt_e1756d02ac6b455986,2026-01-14T21:20:31Z,f05ef171-ece1-447c-ae21-41a6eed22d57,page_view,s_cfd14a992773,/wallet,,ios
evt_a0107b94909048348a,2026-01-05T06:57:31Z,b9526273-d3b3-4c90-8feb-e7f1156f0a81,button_click,s_51dda82c93fe,,,ios
evt_4d0fbd77b27e4782a4,2026-01-07T11:08:17Z,f30c9896-0512-4d62-8b9e-fd1727867c36,page_view,s_292de77dea0d,/p2p/confirm,,android
evt_71d947062a8d4704b1,2026-01-10T22:03:59Z,560132f1-8f44-40b8-9034-58fb54f5e00d,button_click,s_58524aafed32,,,android
evt_cbfdcd3bda5d438e83,2026-01-30T13:50:55Z,8669367f-18a6-4694-9ace-cc6b9a667700,page_view,s_31bdeff55461,/p2p,,android
evt_792e6581af794692bc,2026-01-18T01:34:08Z,9c775f06-d6fd-46d6-8301-8ba353a6fcbc,page_view,s_70decd74407b,/wallet,,ios
evt_27bff1e154aa4a1384,2026-01-24T05:58:08Z,411b59a4-4542-4679-958f-d430f01c79fe,p2p_confirm,s_174bdbc93203,/home,send_cta,android
evt_658cbc87a3e54bc782,2026-01-14T13:07:21Z,84fbc68e-315b-4f17-8c88-745151a5cd92,page_view,s_b5ea73d80dd9,/p2p/send,,ios
evt_c1766d6cc28746da94,2026-01-23T18:00:55Z,69571e49-edef-4354-ba4c-a6fe3d6d2bd5,page_view,s_d0a41f1e6d1a,/p2p/send,,android
evt_28d26bad36294c3490,2026-01-07T11:41:22Z,661482f4-c6f4-464d-a69f-ae318030d055,login,s_117def06384e,,,ios
evt_a32b49215a58461380,2026-01-09T21:46:03Z,7d4cf885-deb6-43ba-8e4c-9c42258f43af,page_view,s_66cdfec5b674,/p2p/confirm,,ios
evt_05398ebabe4643d5ac,2026-01-07T01:40:46Z,478b7e6d-a340-4ca0-a40b-330f44f7aab9,page_view,s_78d142cbc29e,/p2p,,web
evt_6ac70fd02aa14adca8,2026-01-14T21:44:52Z,78b10b54-5879-4035-a2fe-3a77bd8b9eac,page_view,s_56f9ba250c5f,/p2p/confirm,,android
evt_f333928d695a49cda7,2026-01-31T19:09:05Z,045d0257-1ba1-4673-835e-bac0fc488688,page_view,s_d88b0aae9689,/home,,ios
evt_e62a565f95be4ab9ae,2026-01-06T13:14:22Z,27fa6c2e-3b9c-464a-88a7-3b7d55fc6db1,p2p_initiate,s_7717154a27fb,/settings,send_cta,ios
evt_c041b0d361a04eaba6,2026-01-01T04:56:19Z,d0e81dec-cac1-461b-b9f0-4f22a1069e9a,page_view,s_886a43cc23de,/home,,ios
evt_2239e9b1ba2f42b9b9,2026-01-31T09:25:36Z,1588e2b7-5ec8-4237-baa1-920c6ea3a3a4,page_view,s_bd2e1502a20d,/p2p,,android
evt_0070dd8fb13c4398a3,2026-01-30T05:32:58Z,d6beee21-e303-410b-ac8e-eea63be8d1ff,page_view,s_fd6ec3cf2291,/home,,web
evt_20aec7ffc33342cf83,2026-01-21T15:44:28Z,cadcbe95-22c5-4e49-8794-540da67a06b8,page_view,s_336e64acdacb,/p2p/send,,android
evt_08bcd1d2b3a943f390,2026-01-11T02:55:37Z,9596c0c0-d9d9-4586-97c4-3f2e0ff42b32,login,s_18e7a36045c6,,,android
evt_880a6b2b0d334b459f,2026-01-05T13:14:13Z,e61b5513-be1e-4b6d-bcf1-c353e8b212c0,login,s_49cad8f1c990,,,android
evt_2cbd345cd3bb4e94af,2026-01-23T16:15:31Z,8190b2ff-d714-4d7f-bfb8-c0ca3561b499,page_view,s_9aabcb2e8768,/wallet,,android
evt_94932df920814bb387,2026-01-28T16:37:53Z,a654c317-c968-4872-977c-a2932d9d24db,page_view,s_646f57cbd7ba,/settings,,ios
evt_48a24c828c78423080,2026-01-27T15:36:41Z,c367eb5c-f829-4484-98cc-4c372d1ac179,button_click,s_372084d95bc7,,,ios
evt_292c58553fb74d9a8b,2026-01-09T22:20:36Z,00615dc2-1913-488e-a393-c496d1feef61,button_click,s_fc809dceb6ef,,request_cta,ios
evt_62d6903e1613446995,2026-01-02T19:29:56Z,151c0252-d7ed-440d-af6c-02c978c280fe,button_click,s_8ce83666ae19,,,android
evt_7d76ffb3151240e595,2026-01-26T02:02:33Z,cc4ac007-edee-4daf-8e23-64f200a02d85,page_view,s_5ff917c072bc,/p2p/confirm,,ios
evt_5847d81a1df647f982,2026-01-23T15:31:49Z,c9f776e4-622d-431f-bccf-b55bf400b709,button_click,s_a78e50e2dd75,,,web
evt_7db32c349d1f4900b3,2026-01-17T21:37:52Z,caacb82b-73be-4453-b18b-524f36a41cb5,page_view,s_b6c9545c4d36,/p2p,,web
evt_3f25e7e954444adb82,2026-01-06T23:13:32Z,9d3d69e2-5de4-491b-8ace-1a851baa7644,page_view,s_0029d1f1d3f3,/p2p,,android
evt_839179e346a6467f96,2026-01-05T14:18:56Z,24105d27-9c9b-46c2-afbd-aca0cb177d1d,button_click,s_6a8479d370b0,,confirm_cta,ios
evt_0d8b92761651412bbc,2026-01-26T18:28:03Z,7994cbd3-6b2e-4588-a2d9-361183d1ecc7,button_click,s_16c84abdca75,,send_cta,ios
evt_6f8d3b7d3a7f4329ad,2026-01-03T11:41:23Z,686e3083-a358-4387-bbfd-b641ecd809a7,page_view,s_7e3fae653430,/activity,,android
evt_e1a249b0c4e1409b83,2026-01-20T11:49:40Z,daec58ff-ea5e-4601-9a81-6b150c644e03,page_view,s_e57e48c4580b,/wallet,,android
evt_29ab0cd92c574d5da2,2026-01-09T12:50:17Z,d3f61128-b6e3-4730-8aad-487894c16a58,page_view,s_3f5492e61434,/wallet,,ios
evt_9985a2265bf543a387,2026-01-31T10:52:51Z,cb4e5239-a77b-43a9-b280-9b213107ec6e,page_view,s_bb659f181bc0,/p2p/send,,ios
evt_29a59488648c411b83,2026-01-14T05:43:13Z,3d48eb41-c776-4757-a4a3-82e99dad9604,page_view,s_db53d23208e1,/activity,,android
evt_743156aee4e749858e,2026-01-28T09:55:38Z,25971002-47f4-4dca-842d-736b63bbede9,p2p_initiate,s_34013d8ca3c6,/p2p,,android
evt_12dc7f5de1fb44ce91,2026-01-29T12:22:59Z,88db9c4c-4e8d-42d3-b1f8-4476eda077da,page_view,s_e3b64b76fb57,/activity,,ios
evt_9898f5476fee4732b0,2026-01-20T02:22:55Z,06c05cec-d019-4e06-9e33-8e5cd6bdeb18,page_view,s_6b0c2e6e3517,/p2p,,ios
evt_d5c516560c14498291,2026-01-12T05:09:18Z,560132f1-8f44-40b8-9034-58fb54f5e00d,page_view,s_3284dd5a2196,/p2p/confirm,,web
evt_6b8c362e572c4f33aa,2026-01-26T20:10:27Z,f9058b92-8fdc-4929-984e-a1e222abd476,page_view,s_508ad4ae75f5,/activity,,ios
evt_72468f7e606648afbc,2026-01-09T20:47:37Z,5741877b-adde-4f1c-a56b-49641b224eb1,page_view,s_2f84eb0cd79d,/home,,android
evt_7d23a0d365ec46dda4,2026-01-31T05:55:38Z,ec4246b0-3da3-4023-abf2-e370974f1c15,page_view,s_2aef10a95639,/p2p/confirm,,android
evt_d164cd4638a849918a,2026-01-02T12:19:33Z,288b504f-9843-43ee-aced-890bb8c38dc5,button_click,s_0f15cffa98ec,,,ios
evt_e7c65de96526424785,2026-01-01T20:44:04Z,79254d3b-6c8c-415b-b9ab-7bb1955fdb66,page_view,s_055f0e5874d4,/p2p/send,,android
evt_f71ccf94da0241e589,2026-01-30T08:31:55Z,f8cd91ec-d7b4-4a55-be28-13173e9a719c,page_view,s_90739747b0b1,/settings,,ios
evt_b492a4b5b7a5414ba4,2026-01-21T17:31:59Z,cbc5f8ce-e9e4-4523-9a0b-9a86aa9eb4d1,button_click,s_b0eb767f49d7,,cancel_cta,android
evt_2dab9717d057470391,2026-01-18T15:53:24Z,c1f79757-d19c-410b-96c0-7b7a32155f51,page_view,s_706029bf8bfb,/p2p,,ios
evt_86f6327d69854b9daa,2026-01-08T21:51:57Z,abd2e8e7-a8d4-40bd-8e31-d4f4cef82a99,page_view,s_48b1e66ceb85,/wallet,,ios
evt_2d0f7a7bf94244f687,2026-01-01T06:32:32Z,8502b706-7d3e-4475-ac66-b3a425bcf8d5,login,s_72df6ffbfba5,,,ios
evt_28f60e1bd68a43bb91,2026-01-11T22:25:23Z,98c279e2-d7dd-4a60-8c30-4c81d9e6feb1,button_click,s_5633b8112fda,,,android
evt_1a4c5cfab0cd405898,2026-01-11T05:31:19Z,95d2600a-c2a7-4433-9c20-81aa2b2ed381,page_view,s_c1d9699470d2,/p2p,,web
evt_c862a608795b45bcbc,2026-01-04T14:26:27Z,77dcdcc4-322d-4446-87ff-0642fb88e936,button_click,s_7f3f1eaa10b2,,send_cta,android
evt_a3cc2a6777964aae8d,2026-01-28T21:36:57Z,da1b73a2-2017-4623-821c-2b8641206182,page_view,s_269d91581e8f,/activity,,android
evt_8c6eeaa5b64348b19e,2026-01-01T15:29:11Z,15c16c8a-7ab9-445d-b2d4-6e04292a7fb0,page_view,s_b8d1d1d0c76a,/activity,,ios
evt_58144709e4854fc98e,2026-01-06T17:16:39Z,60d9660a-4047-474a-a07e-1f7f80356cb0,button_click,s_b45adc180aac,,,ios
evt_d685538ad85c4c1a9b,2026-01-16T06:03:46Z,bb8f6bd2-d35d-475c-a0e9-d9cd7f25a59f,p2p_initiate,s_25a5668d2bb6,/settings,request_cta,web
evt_f7e0700ca08147fa9c,2026-01-24T22:42:03Z,36ee914d-fd9d-41a5-883b-c13ce0e8c2b2,page_view,s_74c93745fd3d,/p2p/confirm,,ios
evt_b4d79859491f4e3882,2026-01-29T20:30:07Z,37cabd6f-12f0-444d-87c6-91335792b801,page_view,s_d4d1f404f9c8,/p2p,,ios
evt_8319a8ff04504982b5,2026-01-04T21:51:42Z,4af3ac75-ca06-4b99-be79-77a0415dfb66,page_view,s_1ca869281dd8,/p2p,,ios
evt_f1fc3a1d913a478080,2026-01-17T10:07:59Z,8c734d20-a213-4579-aa97-67b1ea60e86e,button_click,s_4aa4940cad27,,,android
evt_876c18627812427ea9,2026-01-24T03:52:39Z,f30c9896-0512-4d62-8b9e-fd1727867c36,page_view,s_6714fbf99b59,/wallet,,android
evt_e535a8bb06ca4ab39d,2026-01-23T21:28:22Z,4b1d8775-cf19-4b60-a807-24ffd78b2b07,page_view,s_e4da1165abce,/p2p/send,,android
evt_15eeb5020a2944e189,2026-01-25T20:44:23Z,9a9890e1-3dfb-4514-8038-464be6315a26,page_view,s_dde77eee20dc,/p2p/confirm,,web
evt_4ce9bbe9f09848bd9c,2026-01-27T22:58:16Z,2c7d3b07-778e-414a-87fd-120fd5d57361,button_click,s_f45b703af992,,,web
evt_3eace4db1fb44b46b7,2026-01-28T01:58:12Z,136f9440-a048-457c-95b9-18d1136fbb7c,login,s_78a92ddac905,,,android
evt_fcba6779f2dc4c2185,2026-01-01T20:15:22Z,a70d6f15-cefd-480e-85bb-13f78ad10651,p2p_initiate,s_9fadb145a540,/settings,,android
evt_a3f71bea830546848b,2026-01-09T06:45:33Z,375be8dd-3ab8-4567-b0be-8fe59a815b5f,button_click,s_10e6a7abf55b,,request_cta,android
evt_2af40db0db324df98b,2026-01-12T01:11:08Z,ab3fc18f-4700-4f7a-b812-910219cc5e34,page_view,s_bbd60025e4a9,/p2p/confirm,,ios
evt_0ffac7b6979b4e6793,2026-01-28T07:13:13Z,434f2812-0790-4c55-a60b-1f6b345197ab,page_view,s_e8ad130253b0,/wallet,,android
evt_945dd7bb30d44239a6,2026-01-12T07:31:39Z,dda0b32b-6de1-4e73-bef0-15f92d7429d9,page_view,s_81163b0ad416,/p2p/send,,android
evt_01aa2bc10b164f29b3,2026-01-16T21:16:05Z,29fac67b-6f6c-4766-9b1e-db2702148bcc,page_view,s_6874ee52734f,/home,,ios
evt_9d4f842cd9624b0986,2026-01-19T00:38:19Z,aca23087-3f72-47a4-9c68-4ee8eecb0c2b,page_view,s_930aeb8be700,/activity,,android
evt_8400007a068b415f81,2026-01-22T02:39:44Z,33f15d3b-a4d2-4ba7-92ba-6ec6b4d1ece9,page_view,s_b8085cccde3f,/p2p/send,,android
evt_5448f0b0210c4eb68f,2026-01-02T00:18:58Z,00615dc2-1913-488e-a393-c496d1feef61,page_view,s_f1f8aebf3b27,/p2p/confirm,,android
evt_35e118f2ee6942d5a7,2026-01-10T22:07:17Z,15e50dff-1ef4-4d9b-b9b2-90e97ee41838,page_view,s_9a29e3d075c7,/p2p/send,,android
evt_3e97d03261424cac86,2026-01-07T03:42:05Z,78cca88d-94b9-4904-b528-cdfbfb86261d,page_view,s_a661e50ba48d,/settings,,ios
evt_bf95a4722cc749d69c,2026-01-22T16:47:19Z,d4859e08-5d12-4ce9-9dff-d9b0bcc3d612,p2p_confirm,s_146fa44eac07,/wallet,,android
evt_ade5bcb25cf347f694,2026-01-21T20:30:35Z,ebdd4efd-b56f-456e-8c93-cb7ff02786be,page_view,s_010eb44c104a,/p2p/send,,ios
evt_958f33e1c751463ca1,2026-01-13T02:27:47Z,478b7e6d-a340-4ca0-a40b-330f44f7aab9,login,s_84450d9af3e2,,,android
evt_1103f44b59c5445281,2026-01-23T14:54:36Z,f5272cf1-bfba-41c0-8c42-b54b26d59732,page_view,s_67d21ea694ec,/activity,,ios
